,Epoch,train Accuracy,train Loss,val Accuracy,val Loss
0,1,0.42798870411044865,1.2777870071693613,0.46892655367231634,1.2020414787048226
1,2,0.48791967367430183,1.1926554858516218,0.576271186440678,1.0963682095658758
2,3,0.5434577973015374,1.1001736928498742,0.6073446327683616,1.008865210071571
3,4,0.5789143395042359,1.032633893946925,0.628060263653484,0.9426137426703214
4,5,0.6033887668653906,0.9975347309453682,0.6506591337099812,0.9009898665261133
5,6,0.6165673046752431,0.9541146063228592,0.6516007532956686,0.8801584800533431
6,7,0.6181361782240351,0.9386510253513649,0.6911487758945386,0.851053307060917
7,8,0.6335111390021964,0.9192325922999219,0.7137476459510358,0.7897018456863145
8,9,0.6557891433950424,0.8526567253230095,0.7024482109227872,0.7804948668470939
9,10,0.7016002510197678,0.7710655409600767,0.7457627118644068,0.6981856432338219
10,11,0.7125823658613115,0.7300126762797101,0.7495291902071562,0.6655999006749097
11,12,0.7364292438029494,0.6982570337882639,0.7608286252354048,0.6514093552605581
12,13,0.7561970505177282,0.6482996203737047,0.7655367231638418,0.642405801349216
13,14,0.7618449952933793,0.6376412843962167,0.7721280602636534,0.6499276001799129
14,15,0.7800439284593661,0.5958552884950808,0.7664783427495292,0.6490246203435118
15,16,0.7922811421399435,0.5777193022477504,0.7815442561205272,0.6424017041191992
16,17,0.8070285534985879,0.537969633221514,0.7655367231638418,0.738887038271306
17,18,0.8186382177596485,0.5201826353300542,0.7740112994350282,0.6572173567815015
18,19,0.814245371823031,0.508848985160897,0.7749529190207156,0.7030666012548458
19,20,0.8176968936303733,0.4883016306365737,0.7740112994350282,0.6707176110389766
20,21,0.8129902729839974,0.5030561930563968,0.7485875706214689,0.7825756939566517
21,22,0.821462190147474,0.4890912200800857,0.771186440677966,0.6668251109662029
22,23,0.840602447442736,0.43496408274003917,0.7815442561205272,0.6786889238546123
23,24,0.852525886413555,0.41262193047068957,0.7900188323917137,0.6653874498527154
24,25,0.8631942265453404,0.39509080368633887,0.7269303201506591,0.9363838532999186
