,Epoch,train Accuracy,train Loss,val Accuracy,val Loss
54,55,0.673988077,0.847166662,0.687382298,0.810216242
55,56,0.660495764,0.857366474,0.689265537,0.803698346
56,57,0.671164104,0.85070243,0.678907721,0.814335269
57,58,0.67022278,0.860050563,0.691148776,0.793175769
58,59,0.663005962,0.845390027,0.661958569,0.847010947
59,60,0.652337622,0.867927786,0.692090395,0.801946494
60,61,0.653906495,0.871901407,0.672316384,0.812114967
61,62,0.660809539,0.861960315,0.694915254,0.793906795
62,63,0.65892689,0.851905004,0.68079096,0.824766758
63,64,0.67022278,0.842488921,0.675141243,0.817956715
64,65,0.676498274,0.822518801,0.683615819,0.801715455
65,66,0.661437088,0.859932383,0.693032015,0.791808135
66,67,0.65955444,0.858053493,0.679849341,0.807526096
67,68,0.671791654,0.825282907,0.692090395,0.798325584
68,69,0.666457484,0.855586307,0.687382298,0.801564548
69,70,0.656102918,0.861472045,0.697740113,0.783933314
70,71,0.665829934,0.849533115,0.692090395,0.799964733
71,72,0.674615626,0.842572813,0.669491525,0.8158381
72,73,0.673674302,0.846010352,0.689265537,0.797675522
73,74,0.660495764,0.842841463,0.695856874,0.806183044
74,75,0.674929401,0.832841319,0.690207156,0.792765265
75,76,0.661123313,0.857005311,0.667608286,0.817886006
76,77,0.672419203,0.843755182,0.699623352,0.783490834
77,78,0.675870725,0.821662758,0.694915254,0.787774603
78,79,0.671477879,0.834674983,0.661958569,0.828731825
79,80,0.679322247,0.824748846,0.6826742,0.805593688
80,81,0.650454973,0.870280987,0.690207156,0.803198666
81,82,0.65422027,0.85841144,0.698681733,0.788279871
82,83,0.662692187,0.857922863,0.68079096,0.815836481
83,84,0.677439598,0.832518507,0.698681733,0.791649833
84,85,0.670850329,0.843577014,0.697740113,0.80091623
85,86,0.677125824,0.844564694,0.687382298,0.80315288
86,87,0.663947286,0.852587051,0.697740113,0.787671564
87,88,0.677753373,0.840299082,0.678907721,0.84826898
88,89,0.662692187,0.851495644,0.686440678,0.796875134
89,90,0.657044242,0.845819658,0.693032015,0.788571574
90,91,0.653906495,0.85737938,0.68173258,0.806910832
91,92,0.668967681,0.84997465,0.694915254,0.802773494
92,93,0.668653906,0.837539077,0.68173258,0.814915599
93,94,0.655161594,0.851310543,0.68079096,0.807605068
94,95,0.659868215,0.859609845,0.693973635,0.808192678
95,96,0.664261061,0.837327277,0.700564972,0.790396945
96,97,0.657358017,0.850132917,0.700564972,0.784232807
97,98,0.669909005,0.860256076,0.691148776,0.79842375
98,99,0.668026357,0.856608749,0.691148776,0.790373879
99,100,0.663319736,0.86934972,0.688323917,0.795926116
