,Epoch,train Accuracy,train Loss,val Accuracy,val Loss
0,1,0.37025415751490426,1.3897196952549313,0.2071563088512241,1.3764513198938746
1,2,0.37025415751490426,1.3856593779272743,0.4171374764595103,1.3778842775161657
2,3,0.39064951364919986,1.362691802966546,0.4171374764595103,1.3339837050931826
3,4,0.3875117665516159,1.365956708036099,0.18173258003766476,1.4360798101191692
4,5,0.38531534358330716,1.3530111576196426,0.4171374764595103,1.3407949871487088
5,6,0.3941010354565422,1.3678003615782408,0.4171374764595103,1.3505297156152527
6,7,0.4025729526200188,1.352531553997977,0.4171374764595103,1.3448584470371743
7,8,0.3887668653906495,1.3641391008447097,0.18173258003766476,1.3938292990072074
8,9,0.3893944148101663,1.369355354931499,0.4171374764595103,1.3754056061279527
9,10,0.40476937558832754,1.348941042313278,0.4171374764595103,1.318881183918811
10,11,0.3962974584248509,1.3536271824521033,0.4171374764595103,1.3354150705642844
11,12,0.4141826168810794,1.3422696826074203,0.4171374764595103,1.3725281893196752
12,13,0.401945403200502,1.3464660252528315,0.4171374764595103,1.328717370042244
13,14,0.41324129275180416,1.3372931006114086,0.4171374764595103,1.348885664607621
14,15,0.41355506746156256,1.3377819821346058,0.4171374764595103,1.3189891502682098
15,16,0.41010354565422025,1.3394148389411116,0.4171374764595103,1.3213249752526004
16,17,0.41951678694697203,1.3301637070209658,0.4171374764595103,1.3209510684686865
17,18,0.4192030122372136,1.3306735936174732,0.4171374764595103,1.3171417160896257
18,19,0.42359585817383116,1.3226487429343237,0.4171374764595103,1.3223361681634649
19,20,0.42390963288358957,1.3188327876684394,0.4171374764595103,1.318317540845853
20,21,0.42359585817383116,1.318372725841952,0.4171374764595103,1.3250013089224892
21,22,0.41041732036397865,1.33746148951195,0.4171374764595103,1.33390542297938
22,23,0.42359585817383116,1.3204116001374526,0.4171374764595103,1.312630892248926
23,24,0.42359585817383116,1.3144168710125101,0.4171374764595103,1.3212491931663843
24,25,0.42390963288358957,1.3180749071478508,0.4171374764595103,1.3132442090021912
25,26,0.42328208346407276,1.3166219126590937,0.4171374764595103,1.3155725536597875
26,27,0.42328208346407276,1.3192646635861691,0.4171374764595103,1.3145081884667922
27,28,0.42390963288358957,1.3145807599587467,0.4171374764595103,1.3123579851427096
28,29,0.42390963288358957,1.314160033681754,0.4171374764595103,1.3119655742034624
29,30,0.42328208346407276,1.3159996005184866,0.4171374764595103,1.3152283239274825
30,31,0.42328208346407276,1.3165743061469048,0.4171374764595103,1.311062672717423
31,32,0.42359585817383116,1.3157701082352302,0.4171374764595103,1.3114822445167211
32,33,0.42359585817383116,1.3156285155780794,0.4171374764595103,1.311689753990389
33,34,0.42328208346407276,1.3169068652782314,0.4171374764595103,1.316370983806258
34,35,0.42328208346407276,1.3159270686043967,0.4171374764595103,1.3115246336338884
35,36,0.42390963288358957,1.3159734946191965,0.4171374764595103,1.315929538561575
36,37,0.42328208346407276,1.3161623595387053,0.4171374764595103,1.312902466725495
37,38,0.42359585817383116,1.3151173467429633,0.4171374764595103,1.3181450012264504
38,39,0.42359585817383116,1.3162899795355076,0.4171374764595103,1.3648381951614064
39,40,0.42359585817383116,1.3164860384569745,0.4171374764595103,1.3128402354353566
40,41,0.42328208346407276,1.3184034109938507,0.4171374764595103,1.309865509722866
41,42,0.42390963288358957,1.316735409777629,0.4171374764595103,1.310635920522801
42,43,0.42359585817383116,1.314831805221706,0.4171374764595103,1.311712839733634
43,44,0.42359585817383116,1.314812618024603,0.4171374764595103,1.3170566289438366
44,45,0.42328208346407276,1.3162249507371409,0.4171374764595103,1.3109434993478088
45,46,0.42359585817383116,1.3154877416385091,0.4171374764595103,1.3153518579773984
46,47,0.42328208346407276,1.315438109877568,0.4171374764595103,1.3119450980436107
47,48,0.42328208346407276,1.3161610401944752,0.4171374764595103,1.3106963432441323
48,49,0.42328208346407276,1.3166534805656938,0.4171374764595103,1.311201754711891
49,50,0.42296830875431435,1.316958704225165,0.4171374764595103,1.3136909470495306
50,51,0.42296830875431435,1.3179564277019327,0.4171374764595103,1.3161083192699599
51,52,0.42328208346407276,1.3158637209300679,0.4171374764595103,1.3364001505792478
52,53,0.42296830875431435,1.3155370921149012,0.4171374764595103,1.3155229410433724
53,54,0.42296830875431435,1.3172227789475173,0.4171374764595103,1.3438375925613661
54,55,0.42359585817383116,1.3189778517958584,0.4171374764595103,1.3156049696065613
55,56,0.42328208346407276,1.3172266271595376,0.4171374764595103,1.3273655824966575
56,57,0.4242234075933479,1.3160086058133966,0.4171374764595103,1.3173410663496976
57,58,0.42328208346407276,1.3156092637453776,0.4171374764595103,1.3143341258420782
58,59,0.42328208346407276,1.3162306183215626,0.4171374764595103,1.3115667964554552
59,60,0.42328208346407276,1.3168194330632592,0.4171374764595103,1.3151746326022677
60,61,0.42296830875431435,1.3157178108543297,0.4171374764595103,1.3123226040051705
61,62,0.42359585817383116,1.3157365108905335,0.4171374764595103,1.3142401916159074
62,63,0.42359585817383116,1.315725835244185,0.4171374764595103,1.3107324140444538
63,64,0.42296830875431435,1.3180343237722185,0.4171374764595103,1.3141061851084794
64,65,0.42328208346407276,1.3148433378882118,0.4171374764595103,1.3109401911216492
65,66,0.42296830875431435,1.3159950742311601,0.4171374764595103,1.31598614119765
66,67,0.42390963288358957,1.316849761522411,0.4171374764595103,1.3111998329952836
67,68,0.42390963288358957,1.3161604509931168,0.4171374764595103,1.3131492456698373
68,69,0.42359585817383116,1.314945898424094,0.4171374764595103,1.3236356275454304
69,70,0.42359585817383116,1.3134718309348004,0.4171374764595103,1.3129959573404488
70,71,0.42390963288358957,1.3151173611064297,0.4171374764595103,1.322112816201765
71,72,0.42296830875431435,1.3156543273255485,0.4171374764595103,1.3276105977721133
72,73,0.42296830875431435,1.3153821010368163,0.4171374764595103,1.3107146300838493
73,74,0.42359585817383116,1.314536303235028,0.4171374764595103,1.3108939442032923
74,75,0.42359585817383116,1.3152981367012457,0.4171374764595103,1.3126129304846352
75,76,0.42328208346407276,1.3160774151957966,0.4171374764595103,1.3106313694668354
76,77,0.42359585817383116,1.3143229088066588,0.4171374764595103,1.3182078377675202
77,78,0.42359585817383116,1.3154099796272425,0.4171374764595103,1.315658774079576
78,79,0.42328208346407276,1.3156958042284819,0.4171374764595103,1.3102953366640597
79,80,0.42359585817383116,1.3152690435001984,0.4171374764595103,1.3102688313428517
80,81,0.42359585817383116,1.3163522834646166,0.4171374764595103,1.3210615150897067
81,82,0.42328208346407276,1.3139452292397735,0.4171374764595103,1.3105900705197437
82,83,0.42296830875431435,1.3177182736500026,0.4171374764595103,1.3107266093827012
83,84,0.42390963288358957,1.3140861707531175,0.4171374764595103,1.3156094829465934
84,85,0.42328208346407276,1.3141893830312843,0.4171374764595103,1.3478645263643139
85,86,0.42359585817383116,1.318009548588236,0.4171374764595103,1.311643160444644
86,87,0.42390963288358957,1.3159125962151155,0.4171374764595103,1.3103229537073053
87,88,0.42359585817383116,1.3149217040627812,0.4171374764595103,1.3162562501408062
88,89,0.42359585817383116,1.3147541132323377,0.4171374764595103,1.3126685399344638
89,90,0.42390963288358957,1.3149821302679066,0.4171374764595103,1.3136537555471877
90,91,0.42359585817383116,1.315543400669008,0.4171374764595103,1.3122231830086861
91,92,0.42328208346407276,1.3146620523903412,0.4171374764595103,1.3098443888001523
92,93,0.42296830875431435,1.315826765526639,0.4171374764595103,1.3236186787233515
93,94,0.42359585817383116,1.315721168015345,0.4171374764595103,1.313034569476284
94,95,0.42296830875431435,1.3153231045950682,0.4171374764595103,1.3133293141079487
95,96,0.42390963288358957,1.3130065910787017,0.4171374764595103,1.3128505390691667
96,97,0.42328208346407276,1.3160065488453228,0.4171374764595103,1.3122283231516119
97,98,0.42359585817383116,1.3143512766526566,0.4171374764595103,1.3119152952722237
98,99,0.42328208346407276,1.315488438565865,0.4171374764595103,1.3145202270335397
99,100,0.42328208346407276,1.3136442194622364,0.4171374764595103,1.3145912551161485
